timestamp,worker_id,worker_req#,status,ms
1772705239.416211,8,1,200,330
1772705239.4262538,0,1,200,345
1772705239.4310267,1,1,200,349
1772705239.4685657,8,2,200,40
1772705239.4727752,3,1,200,390
1772705239.4902837,0,2,200,51
1772705239.4956498,1,2,200,52
1772705239.5057423,8,3,200,25
1772705239.5107417,3,2,200,25
1772705239.5240488,0,3,200,21
1772705239.5284908,1,3,200,20
1772705239.5386693,8,4,200,20
1772705239.5539834,3,3,200,30
1772705239.5713034,0,4,200,35
1772705239.5775018,1,4,200,36
1772705239.5856633,8,5,200,34
1772705239.5983336,3,4,200,32
1772705239.614672,0,5,200,30
1772705239.6148183,1,5,200,24
1772705239.6231425,8,6,200,25
1772705239.6325247,3,5,200,22
1772705239.6587176,1,6,200,31
1772705239.6603253,0,6,200,33
1772705239.661049,8,7,200,25
1772705239.6789997,3,6,200,34
1772705239.6941135,8,8,200,18
1772705239.7040267,0,7,200,28
1772705239.717318,1,7,200,40
1772705239.7175832,3,7,200,26
1772705239.7326949,8,9,200,26
1772705239.7376616,0,8,200,20
1772705239.765352,1,8,200,35
1772705239.7655196,3,8,200,34
1772705239.799701,8,10,200,53
1772705239.8024912,0,9,200,52
1772705239.8040884,1,9,200,26
1772705239.807181,3,9,200,28
1772705239.8285599,8,11,200,16
1772705239.8378837,0,10,200,23
1772705239.8439782,1,10,200,27
1772705239.8648522,3,10,200,45
1772705239.864987,8,12,200,24
1772705239.8874788,0,11,200,37
1772705239.893375,1,11,200,36
1772705239.9020216,3,11,200,24
1772705239.9093702,8,13,200,32
1772705239.9250245,0,12,200,25
1772705239.9271743,1,12,200,21
1772705239.9388545,3,12,200,24
1772705239.9477909,8,14,200,26
1772705239.9658637,0,13,200,28
1772705239.966027,1,13,200,25
1772705239.991036,3,13,200,39
1772705239.9989357,8,15,200,38
1772705240.0095427,1,14,200,30
1772705240.0115697,0,14,200,33
1772705240.0204124,3,14,200,16
1772705240.032592,8,16,200,21
1772705240.042856,1,15,200,21
1772705240.0442395,0,15,200,20
1772705240.0636256,3,15,200,30
1772705240.075525,8,17,200,30
1772705240.0853412,1,16,200,29
1772705240.091122,0,16,200,34
1772705240.0999856,3,16,200,24
1772705240.1097472,8,18,200,21
1772705240.1451352,1,17,200,47
1772705240.1508198,0,17,200,47
1772705240.1734605,3,17,200,61
1772705240.1736722,2,1,200,1091
1772705240.2094898,1,18,200,52
1772705240.2105086,0,18,200,47
1772705240.222138,2,2,200,36
1772705240.2293446,3,18,200,43
1772705240.2435126,1,19,200,21
1772705240.2531414,0,19,200,30
1772705240.2726135,2,3,200,37
1772705240.2774124,3,19,200,35
1772705240.2837236,1,20,200,28
1772705240.290963,0,20,200,25
1772705240.311915,3,20,200,20
1772705240.3181987,2,4,200,27
1772705240.3258119,1,21,200,29
1772705240.3334098,0,21,200,29
1772705240.3446915,3,21,200,19
1772705240.350798,2,5,200,20
1772705240.3602614,1,22,200,22
1772705240.3747165,0,22,200,28
1772705240.3888159,3,22,200,32
1772705240.39812,2,6,200,34
1772705240.4047635,1,23,200,32
1772705240.41637,0,23,200,29
1772705240.427375,3,23,200,26
1772705240.4308674,2,7,200,20
1772705240.4423866,1,24,200,24
1772705240.4498112,0,24,200,20
1772705240.471681,3,24,200,31
1772705240.4767017,2,8,200,33
1772705240.4768856,1,25,200,22
1772705240.488312,0,25,200,26
1772705240.5013707,3,25,200,17
1772705240.5134022,2,9,200,24
1772705240.5178683,1,26,200,28
1772705240.5294762,0,26,200,23
1772705240.538045,3,26,200,24
1772705240.5490954,2,10,200,23
1772705240.5552585,1,27,200,24
1772705240.5638165,0,27,200,21
1772705240.5839732,3,27,200,33
1772705240.594199,2,11,200,32
1772705240.6036572,1,28,200,36
1772705240.609539,0,28,200,33
1772705240.6221678,3,28,200,26
1772705240.6574774,2,12,200,50
1772705240.657621,1,29,200,41
1772705240.6642509,0,29,200,42
1772705240.6802757,3,29,200,45
1772705240.6961668,2,13,200,26
1772705240.7552464,1,30,200,84
1772705240.75686,0,30,200,80
