timestamp,worker_id,worker_req#,status,ms
1772705600.2753127,1,1,401,1079
1772705600.2888153,2,1,401,1092
1772705600.2988434,0,1,401,1104
1772705600.3127067,1,2,401,32
1772705600.3514693,2,2,401,57
1772705600.3522341,0,2,401,48
1772705600.3618517,1,3,401,43
1772705600.373266,2,3,401,16
1772705600.3816972,0,3,401,23
1772705600.3921545,1,4,401,24
1772705600.4083083,2,4,401,29
1772705600.4171522,0,4,401,30
1772705600.4270928,1,5,401,29
1772705600.4377909,2,5,401,23
1772705600.4541092,0,5,401,31
1772705600.4674163,1,6,401,35
1772705600.4714384,2,6,401,28
1772705600.4840474,0,6,401,24
1772705600.4917624,1,7,401,19
1772705600.5035815,2,7,401,26
1772705600.5247693,0,7,401,35
1772705600.5338833,1,8,401,37
1772705600.5405338,2,8,401,31
1772705600.551786,0,8,401,21
1772705600.560276,1,9,401,20
1772705600.568525,2,9,401,22
1772705600.5901794,0,9,401,33
1772705600.6009386,1,10,401,35
1772705600.6018677,2,10,401,28
1772705600.6174085,0,10,401,22
1772705600.6320345,1,11,401,25
1772705600.6362102,2,11,401,28
1772705600.6454325,0,11,401,22
1772705600.6559951,1,12,401,18
1772705600.6642857,2,12,401,22
1772705600.6758704,0,12,401,25
1772705600.6839123,1,13,401,22
1772705600.6920009,2,13,401,22
1772705600.6986578,0,13,401,17
1772705600.7255223,1,14,401,36
1772705600.7338696,2,14,401,36
1772705600.7432308,0,14,401,39
1772705600.75524,1,15,401,24
1772705600.7607517,2,15,401,21
1772705600.7731304,0,15,401,24
1772705600.7804327,1,16,401,20
1772705600.7885294,2,16,401,22
1772705600.8002596,0,16,401,21
1772705600.8239126,1,17,401,38
1772705600.824043,2,17,401,30
1772705600.8333037,0,17,401,27
1772705600.8458703,1,18,401,16
1772705600.857919,2,18,401,27
1772705600.8596294,0,18,401,21
1772705600.87484,1,19,401,23
1772705600.8826983,2,19,401,19
1772705600.8930273,0,19,401,27
1772705600.9022698,1,20,401,22
1772705600.9115906,2,20,401,23
1772705600.9271324,0,20,401,28
1772705600.9352567,1,21,401,27
1772705600.9428074,2,21,401,26
1772705600.9533336,0,21,401,21
1772705600.9787893,1,22,401,38
1772705600.986704,2,22,401,38
1772705600.9944696,0,22,401,35
1772705601.003958,1,23,401,20
1772705601.0132911,2,23,401,21
1772705601.0280492,0,23,401,28
1772705601.0325515,1,24,401,23
1772705601.0447557,2,24,401,26
1772705601.0599356,0,24,401,26
1772705601.0688868,1,25,401,31
1772705601.0797198,2,25,401,29
1772705601.0886474,0,25,401,23
1772705601.09671,1,26,401,22
1772705601.105003,2,26,401,20
1772705601.114625,0,26,401,20
1772705601.1318872,1,27,401,30
1772705601.1406167,2,27,401,30
1772705601.1510167,0,27,401,31
1772705601.164556,1,28,401,27
1772705601.1655338,2,28,401,19
